5.0905|5.0905|92.2407|92.2407
4.2374|4.0045|82.0321|77.5564
-1.9589|-3.4265|-30.5872|-58.1027
-0.0927|-0.6345|2.9482|-8.2279
1.9703|1.3353|41.0565|27.8899
2.4994|2.3929|51.8174|48.1106
1.4331|1.3435|33.3347|29.8879
1.4509|0.7969|34.3721|20.4431
1.4425|1.8631|34.9348|40.5566
1.4428|1.3339|35.6544|31.6914
0.9229|0.796|26.7543|22.4025
1.8525|1.253|44.5141|31.324
0.3861|0.8039|18.3099|23.6395
2.0834|2.4254|50.1117|54.2808
1.4358|0.812|39.1653|25.6419
1.4535|0.7942|40.2046|25.7152
0.3874|1.3314|21.2067|36.044
1.4456|0.8022|40.9691|26.9142
1.4459|1.3307|41.6909|37.0869
0.8944|0.7959|32.2604|27.9009
0.9091|1.3387|32.9738|38.3348
-0.1571|0.2893|13.7047|19.5893
2.5315|1.5409|63.6195|43.0419
1.4564|1.3203|44.9876|39.7243
0.3816|0.8084|25.831|30.91
0.9109|0.808|35.8092|31.3026
0.9113|0.8076|36.2669|31.6958
0.8887|1.2733|36.3528|40.7859
0.8945|0.8243|36.9012|33.1122
1.4324|0.8154|47.2916|33.3545
-0.6915|0.2949|8.7184|24.1313
1.6272|2.009|51.4312|56.1901
1.9621|0.8145|58.4318|35.094
0.3845|0.2766|30.2258|25.5473
0.3675|0.8225|30.1018|35.7803
0.888|1.3598|39.909|46.1257
0.411|0.3359|31.5508|27.8823
0.8973|0.2927|40.7489|27.2494
0.8888|1.3589|41.0368|47.1141
-0.7063|-0.2192|11.9746|18.5983
1.621|1.5788|54.8389|51.9098
1.4271|0.8207|52.0541|38.6712
0.3696|0.2915|33.2035|29.2891
0.3525|0.3086|33.0703|29.7496
0.8673|1.2947|42.818|48.2179
0.3529|0.8371|33.7333|40.3955
0.882|0.308|43.6937|31.0241
0.891|0.299|44.2955|31.0114
-0.184|0.8451|24.8551|41.259
-0.1926|0.3248|24.6051|32.0546
2.0507|1.149|66.2156|47.5798
1.4204|0.8273|55.5732|42.1989
-0.5375|-0.1308|20.0323|24.8804
-0.1742|0.3064|26.4849|32.9018
1.4127|0.8351|55.748|42.8312
0.884|0.306|46.6696|33.4587
