1.12|0|0|0.71
1.1168|-0|0|0.7084
1.08|0.0001|0|0.69
1.0346|0.0007|0|0.6673
0.9884|0.0009|0|0.6442
0.9424|0.0015|0|0.6212
0.8967|0.0031|0|0.5983
0.85|0.0048|0|0.575
0.8031|0.0072|0|0.5515
0.7628|0.0093|0.0026|0.5301
0.7223|0.0118|0.0026|0.5099
0.6831|0.0148|0.0707|0.4562
0.6487|0.0176|0.0707|0.439
0.6179|0.0204|0.1129|0.4025
0.5866|0.0235|0.1129|0.3868
0.557|0.0267|0.1538|0.3516
0.5315|0.0294|0.1538|0.3388
0.5075|0.0324|0.1785|0.3145
0.4832|0.0353|0.1785|0.3023
0.4585|0.0387|0.1994|0.2796
0.4387|0.0412|0.1994|0.2697
0.4204|0.0438|0.2107|0.2549
0.4016|0.0467|0.2107|0.2455
0.3841|0.0494|0.2133|0.2354
0.3674|0.0522|0.2133|0.227
0.3506|0.055|0.215|0.2178
0.3339|0.058|0.215|0.2095
0.3195|0.0606|0.2146|0.2024
0.3049|0.0634|0.2146|0.1951
0.2914|0.0661|0.212|0.1897
0.2788|0.0687|0.212|0.1834
0.2664|0.0713|0.2077|0.1794
0.2536|0.0741|0.2077|0.1729
0.2411|0.0769|0.2|0.1705
0.2293|0.0797|0.2|0.1647
0.2172|0.0826|0.1909|0.1632
0.2062|0.0853|0.1909|0.1577
0.1949|0.0882|0.1804|0.1573
0.1845|0.0909|0.1804|0.1521
0.1747|0.0936|0.1666|0.154
0.1651|0.0962|0.1666|0.1492
0.1547|0.0991|0.154|0.1504
0.1449|0.102|0.154|0.1455
0.1359|0.1047|0.1389|0.1485
0.1257|0.108|0.1389|0.1434
0.1154|0.1112|0.1238|0.1458
0.1061|0.1142|0.1238|0.1411
0.0972|0.1172|0.1084|0.1444
0.0882|0.1202|0.1084|0.1399
0.0786|0.1235|0.0926|0.143
0.0694|0.1268|0.0926|0.1384
0.0605|0.1301|0.0762|0.1422
0.0517|0.1334|0.0762|0.1378
0.0424|0.137|0.0598|0.1413
0.0336|0.1405|0.0598|0.1369
0.0247|0.1441|0.0434|0.1407
0.0165|0.1474|0.0434|0.1366
0.0085|0.1508|0.0253|0.1416
-0.0002|0.1544|0.0253|0.1373
-0.01|0.1587|0.0091|0.1404
-0.019|0.1626|0.0091|0.1359
-0.0275|0.1664|-0.0083|0.1404
-0.0366|0.1705|-0.0083|0.1359
-0.0456|0.1747|-0.0256|0.14
-0.0543|0.1788|-0.0256|0.1357
-0.0624|0.1828|-0.0426|0.1401
-0.0705|0.1868|-0.0426|0.136
-0.079|0.191|-0.0591|0.1401
-0.0876|0.1953|-0.0591|0.1358
-0.0956|0.1994|-0.0765|0.1404
-0.1036|0.2037|-0.0765|0.1364
-0.1116|0.2079|-0.0946|0.1415
-0.1201|0.2125|-0.0946|0.1373
-0.1285|0.2171|-0.1115|0.1415
-0.137|0.222|-0.1115|0.1373
-0.1455|0.2269|-0.1288|0.1417
-0.1539|0.2318|-0.1288|0.1374
-0.1627|0.237|-0.1462|0.1417
-0.171|0.2419|-0.1462|0.1376
-0.1797|0.2472|-0.1629|0.1416
-0.1874|0.2519|-0.1629|0.1378
-0.1952|0.2569|-0.1793|0.1421
-0.2031|0.262|-0.1793|0.1381
-0.2107|0.2669|-0.1961|0.1427
-0.2179|0.2718|-0.1961|0.1391
-0.2259|0.2771|-0.213|0.1436
-0.2342|0.2829|-0.213|0.1394
-0.2424|0.2886|-0.2305|0.144
-0.2493|0.2936|-0.2305|0.1406
-0.2579|0.2997|-0.2478|0.145
-0.2668|0.3064|-0.2478|0.1405
-0.2744|0.312|-0.2657|0.1457
-0.2825|0.3182|-0.2657|0.1416
-0.2907|0.3245|-0.2809|0.1451
-0.2981|0.3303|-0.2809|0.1414
-0.3058|0.3364|-0.2991|0.1467
-0.3137|0.3428|-0.2991|0.1427
-0.3216|0.3492|-0.3134|0.1459
-0.3291|0.3555|-0.3134|0.1421
-0.3379|0.3632|-0.3301|0.1461
-0.3467|0.3706|-0.3301|0.1417
-0.3546|0.3773|-0.346|0.1457
-0.3627|0.3841|-0.346|0.1417
-0.3712|0.3915|-0.3631|0.1459
-0.38|0.3992|-0.3631|0.1415
-0.3878|0.4061|-0.3816|0.1469
-0.3957|0.4131|-0.3816|0.143
-0.4043|0.4207|-0.3989|0.1473
-0.4128|0.4284|-0.3989|0.143
-0.4211|0.4359|-0.417|0.148
-0.4288|0.4428|-0.417|0.1441
-0.437|0.4503|-0.4337|0.1483
-0.4456|0.4582|-0.4337|0.144
-0.4539|0.4656|-0.4525|0.1493
-0.4623|0.4734|-0.4525|0.1451
-0.4708|0.4812|-0.4689|0.1491
-0.4785|0.4884|-0.4689|0.1452
-0.4864|0.496|-0.4865|0.15
-0.4946|0.5038|-0.4865|0.146
-0.503|0.5119|-0.5038|0.1504
-0.5109|0.5197|-0.5038|0.1464
-0.5194|0.5281|-0.5215|0.1511
-0.5271|0.5358|-0.5215|0.1472
