0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|0|0
0|0|1.12|-0.41
0.0026|0|1.12|-0.4087
0.0377|0|1.08|-0.3712
0.0707|0.0002|1.08|-0.3547
0.092|0.0003|0.9884|-0.2982
0.1129|0.0006|0.9884|-0.2877
0.1359|0.0013|0.8967|-0.2304
0.1538|0.0017|0.8967|-0.2215
0.164|0.002|0.8031|-0.1696
0.1785|0.0025|0.8031|-0.1623
0.1924|0.0031|0.7223|-0.1149
0.1994|0.0033|0.7223|-0.1115
0.2039|0.0035|0.6487|-0.0724
0.2107|0.0038|0.6487|-0.069
0.2131|0.0039|0.5866|-0.0367
0.2133|0.0039|0.5866|-0.0366
0.2139|0.0039|0.5315|-0.0088
0.215|0.004|0.5315|-0.0082
0.215|0.004|0.4832|0.0159
0.2146|0.004|0.4832|0.0157
0.2131|0.0039|0.4387|0.0372
0.212|0.0038|0.4387|0.0366
0.2105|0.0037|0.4016|0.0544
0.2077|0.0036|0.4016|0.053
0.2033|0.0034|0.3674|0.068
0.2|0.0032|0.3674|0.0663
0.1962|0.003|0.3339|0.0811
0.1909|0.0028|0.3339|0.0785
0.1855|0.0025|0.3049|0.0903
0.1804|0.0023|0.3049|0.0877
0.1738|0.002|0.2788|0.0975
0.1666|0.0017|0.2788|0.0939
0.1602|0.0014|0.2536|0.1033
0.154|0.0012|0.2536|0.1002
0.1465|0.001|0.2293|0.1086
0.1389|0.0008|0.2293|0.1048
0.1312|0.0007|0.2062|0.1125
0.1238|0.0006|0.2062|0.1088
0.1161|0.0005|0.1845|0.1158
0.1084|0.0004|0.1845|0.1119
0.1001|0.0004|0.1651|0.1175
0.0926|0.0004|0.1651|0.1137
0.0843|0.0004|0.1449|0.1197
0.0762|0.0004|0.1449|0.1156
0.0684|0.0005|0.1257|0.1214
0.0598|0.0005|0.1257|0.117
0.0515|0.0006|0.1061|0.1227
0.0434|0.0007|0.1061|0.1186
0.0347|0.0008|0.0882|0.1232
0.0253|0.0009|0.0882|0.1185
0.0168|0.001|0.0694|0.1237
0.0091|0.0012|0.0694|0.1198
-0.0002|0.0014|0.0517|0.1241
-0.0083|0.0016|0.0517|0.12
-0.0169|0.0018|0.0336|0.1247
-0.0256|0.0021|0.0336|0.1204
-0.0341|0.0024|0.0165|0.1247
-0.0426|0.0027|0.0165|0.1205
-0.051|0.003|-0.0002|0.1246
-0.0591|0.0033|-0.0002|0.1205
-0.068|0.0037|-0.019|0.1255
-0.0765|0.004|-0.019|0.1213
-0.0857|0.0043|-0.0366|0.1255
-0.0946|0.0046|-0.0366|0.121
-0.1025|0.0048|-0.0543|0.1259
-0.1115|0.005|-0.0543|0.1214
-0.1206|0.0053|-0.0705|0.125
-0.1288|0.0056|-0.0705|0.1208
-0.1375|0.0058|-0.0876|0.125
-0.1462|0.0062|-0.0876|0.1207
-0.1545|0.0065|-0.1036|0.1246
-0.1629|0.0067|-0.1036|0.1203
-0.171|0.0069|-0.1201|0.1245
-0.1793|0.0073|-0.1201|0.1204
-0.1874|0.0077|-0.137|0.1248
-0.1961|0.0082|-0.137|0.1205
-0.2047|0.0087|-0.1539|0.1246
-0.213|0.0091|-0.1539|0.1204
-0.2213|0.0097|-0.171|0.1249
-0.2305|0.0102|-0.171|0.1202
-0.2399|0.0109|-0.1874|0.1237
-0.2478|0.0114|-0.1874|0.1198
-0.2567|0.0121|-0.2031|0.1232
-0.2657|0.0128|-0.2031|0.1187
-0.2734|0.0134|-0.2179|0.1223
-0.2809|0.014|-0.2179|0.1185
-0.2901|0.0147|-0.2342|0.122
-0.2991|0.0155|-0.2342|0.1175
-0.3066|0.0161|-0.2493|0.1213
-0.3134|0.0167|-0.2493|0.118
-0.3222|0.0175|-0.2668|0.1223
-0.3301|0.0183|-0.2668|0.1184
-0.3376|0.0191|-0.2825|0.1225
-0.346|0.0199|-0.2825|0.1182
-0.3554|0.0209|-0.2981|0.1213
-0.3631|0.0217|-0.2981|0.1175
-0.3719|0.0227|-0.3137|0.1209
-0.3816|0.0238|-0.3137|0.116
-0.391|0.0248|-0.3291|0.119
-0.3989|0.0257|-0.3291|0.1151
-0.4082|0.0269|-0.3467|0.1192
-0.417|0.028|-0.3467|0.1148
-0.4256|0.029|-0.3627|0.1185
-0.4337|0.03|-0.3627|0.1145
-0.4436|0.0313|-0.38|0.1182
-0.4525|0.0326|-0.38|0.1137
-0.4606|0.0337|-0.3957|0.1176
-0.4689|0.0349|-0.3957|0.1134
-0.4781|0.0362|-0.4128|0.1174
-0.4865|0.0375|-0.4128|0.1132
-0.4951|0.0388|-0.4288|0.1169
-0.5038|0.0402|-0.4288|0.1125
-0.5124|0.0415|-0.4456|0.1166
-0.5215|0.043|-0.4456|0.1121
-0.5302|0.0444|-0.4623|0.116
-0.5384|0.0457|-0.4623|0.1119
-0.5468|0.047|-0.4785|0.1158
-0.5553|0.0485|-0.4785|0.1116
-0.5637|0.05|-0.4946|0.1154
-0.5724|0.0515|-0.4946|0.1111
-0.5808|0.0531|-0.5109|0.1151
-0.5893|0.0546|-0.5109|0.1108
