0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
0|0
-0.41|-100
-0.3866|-100
-0.1301|-45.5284
-0.1313|-45.9561
-0.1516|-53.0599
-0.1431|-50.1016
-0.0642|-22.4565
-0.113|-39.563
-0.0976|-34.1497
-0.0629|-22.0151
-0.0181|-6.3276
-0.0663|-23.1952
-0.0384|-13.4278
-0.0251|-8.7898
-0.0197|-6.9017
-0.0354|-12.3728
-0.0051|-1.7982
-0.0005|-0.1745
0.0159|5.5667
0.0131|4.5909
0.0267|9.3597
0.0263|9.2123
0.0466|16.3074
0.0337|11.7841
0.035|12.2555
0.0464|16.2517
0.055|19.2369
0.0398|13.9213
0.0536|18.7689
0.0542|18.9587
0.0504|17.6281
0.0461|16.1497
0.0575|20.1232
0.0572|20.0161
0.0596|20.851
0.0532|18.6099
0.0588|20.5909
0.0585|20.4656
0.0621|21.7498
0.0577|20.2028
0.0625|21.8828
0.0604|21.151
0.0582|20.3562
0.066|23.1093
0.069|24.1524
0.0564|19.7229
0.0638|22.3229
0.0657|22.9945
0.0617|21.6035
0.0565|19.7914
0.0644|22.5322
0.0617|21.6065
0.065|22.7506
0.0658|23.0256
0.0645|22.58
0.0623|21.8041
0.0658|23.0306
0.0611|21.3778
0.0657|22.9865
0.0611|21.3996
0.0693|24.2657
0.0658|23.0127
0.0587|20.5422
0.0629|22.0239
0.0696|24.3703
0.0607|21.2348
0.0634|22.2072
0.0627|21.9553
0.0622|21.7744
0.0665|23.2766
0.067|23.4402
0.0635|22.2325
0.0669|23.4261
0.0636|22.252
0.0672|23.517
0.0624|21.8258
0.0617|21.6115
0.0687|24.0433
0.0673|23.5391
0.0557|19.491
0.0583|20.4016
0.0679|23.773
0.0604|21.1369
0.0567|19.8596
0.0673|23.5488
0.0705|24.6592
0.0605|21.1843
0.0556|19.4497
0.0677|23.6832
0.0715|25.0172
0.0608|21.2702
0.0641|22.4461
0.0714|24.9917
0.055|19.2409
0.0614|21.5006
0.0672|23.5042
0.0594|20.7828
0.0463|16.21
0.0562|19.6758
0.0609|21.3124
0.0551|19.2839
0.049|17.1493
0.0649|22.7014
0.0603|21.1031
0.0475|16.6359
0.0531|18.5704
0.06|20.9918
0.0549|19.2069
0.0532|18.6244
0.0538|18.8187
0.0554|19.3726
0.0558|19.5386
0.0564|19.7405
0.0514|17.9811
0.0532|18.6203
0.0564|19.7476
0.0556|19.4725
0.0535|18.7171
0.0539|18.8741
0.0556|19.4774
0.0549|19.1991
0.054|18.8982
