0|0|1.117|-0.5585
0.0026|0|1.117|-0.5572
0.0381|0|1.0356|-0.4988
0.0807|0.0003|1.0356|-0.4775
0.1212|0.0014|0.9572|-0.418
0.1489|0.0018|0.9572|-0.4042
0.1723|0.0025|0.8882|-0.358
0.2022|0.0035|0.8882|-0.343
0.2325|0.005|0.8203|-0.2939
0.2529|0.0058|0.8203|-0.2837
0.2709|0.0066|0.7568|-0.2429
0.2915|0.0077|0.7568|-0.2327
0.308|0.0086|0.706|-0.199
0.3223|0.0096|0.706|-0.1918
0.3353|0.0106|0.6623|-0.1635
0.3479|0.0116|0.6623|-0.1572
0.358|0.0124|0.629|-0.1355
0.3674|0.0133|0.629|-0.1308
0.376|0.0141|0.5988|-0.1114
0.3841|0.0149|0.5988|-0.1073
0.3903|0.0154|0.5787|-0.0942
0.3955|0.0159|0.5787|-0.0916
0.4014|0.0165|0.5603|-0.0795
0.4059|0.0169|0.5603|-0.0772
0.4092|0.0173|0.5466|-0.0687
0.4132|0.0178|0.5466|-0.0667
0.4171|0.0183|0.5353|-0.0591
0.4197|0.0186|0.5353|-0.0578
0.4214|0.0188|0.5258|-0.0522
0.424|0.0192|0.5258|-0.0509
0.4266|0.0195|0.5201|-0.0467
0.4283|0.0198|0.5201|-0.0459
0.429|0.0199|0.5126|-0.0418
0.43|0.0201|0.5126|-0.0413
0.4318|0.0204|0.5089|-0.0385
0.4339|0.0208|0.5089|-0.0375
0.4346|0.0209|0.5038|-0.0346
0.4348|0.0209|0.5038|-0.0345
0.4355|0.0211|0.5012|-0.0328
0.4367|0.0213|0.5012|-0.0323
0.4372|0.0214|0.4977|-0.0302
0.4374|0.0214|0.4977|-0.0302
0.4378|0.0215|0.4972|-0.0297
0.4385|0.0217|0.4972|-0.0294
0.4387|0.0217|0.4943|-0.0278
0.4387|0.0217|0.4943|-0.0278
0.4387|0.0217|0.4941|-0.0277
0.4387|0.0217|0.4941|-0.0277
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
0.4387|0.0217|0.4934|-0.0274
