-0.8|0
-0.8|0
-0.8|0
-0.7921|0
-0.7681|-0.0005
-0.7525|-0.0009
-0.7325|-0.0015
-0.7146|-0.0016
-0.6958|-0.0017
-0.6771|-0.0014
-0.6587|-0.0006
-0.6398|0.0004
-0.6222|0.0017
-0.6043|0.0034
-0.586|0.0053
-0.5671|0.0077
-0.5495|0.0101
-0.5313|0.0132
-0.5128|0.0166
-0.4947|0.0204
-0.4769|0.0244
-0.4591|0.0287
-0.4411|0.0336
-0.4235|0.0387
-0.4057|0.0443
-0.3879|0.0503
-0.3698|0.0569
-0.3528|0.0635
-0.3357|0.0706
-0.3193|0.0777
-0.3022|0.0858
-0.2858|0.0939
-0.2694|0.1027
-0.2539|0.1117
-0.2381|0.1216
-0.2226|0.132
-0.2081|0.1425
-0.1931|0.1542
-0.1791|0.166
-0.1653|0.1785
-0.1528|0.1916
-0.1411|0.2054
-0.13|0.2214
-0.1225|0.2368
-0.1188|0.2568
-0.123|0.2802
-0.1379|0.3018
-0.1626|0.3152
-0.1905|0.3151
-0.213|0.3028
-0.224|0.2871
-0.229|0.2725
-0.2341|0.254
-0.2381|0.2371
-0.2423|0.2191
-0.2466|0.2009
-0.2517|0.1833
-0.2572|0.1657
-0.2633|0.1477
-0.2697|0.13
-0.2757|0.1129
-0.2817|0.0954
-0.2873|0.0776
-0.2923|0.06
-0.2964|0.0422
-0.2996|0.0234
-0.3015|0.0051
-0.3023|-0.013
-0.3016|-0.0324
-0.2997|-0.0502
-0.2964|-0.0686
-0.2922|-0.086
-0.2867|-0.1034
-0.2798|-0.121
-0.2719|-0.1383
-0.2629|-0.1547
-0.2531|-0.1701
-0.2421|-0.1854
-0.2307|-0.1992
-0.218|-0.2129
-0.2044|-0.2257
-0.1908|-0.237
-0.1762|-0.248
-0.1622|-0.2572
-0.1481|-0.2656
-0.1332|-0.2733
-0.1181|-0.2801
-0.1026|-0.2861
-0.0868|-0.291
-0.07|-0.2954
-0.0533|-0.2988
-0.0368|-0.3014
-0.0206|-0.303
-0.0041|-0.3038
0.0129|-0.3037
0.0291|-0.3026
0.0455|-0.3005
0.0619|-0.2976
0.0776|-0.2938
0.0957|-0.2884
0.1118|-0.2826
0.127|-0.276
0.1418|-0.2685
0.1561|-0.2605
0.1707|-0.2511
0.1848|-0.2413
0.1982|-0.2306
0.2104|-0.2194
0.2219|-0.2077
0.2331|-0.1947
0.2433|-0.1816
0.2532|-0.1676
0.2618|-0.1539
0.2699|-0.1394
0.2773|-0.1243
0.2836|-0.1092
0.2893|-0.0934
0.2937|-0.078
0.2977|-0.0615
0.3005|-0.0455
0.3024|-0.0289
0.3035|-0.0114
0.3036|0.0056
0.3029|0.0218
0.3013|0.0383
0.2988|0.0547
0.2954|0.0711
0.2912|0.0868
0.2859|0.1027
0.2798|0.1181
0.2728|0.1335
0.265|0.1482
0.2568|0.1624
0.2476|0.1762
0.2373|0.1901
0.2264|0.2031
0.2147|0.2152
0.2027|0.2264
0.1893|0.2374
0.1757|0.2475
0.1617|0.2568
0.1472|0.2655
0.1325|0.2732
0.1174|0.2801
0.1023|0.286
0.0865|0.2912
0.0703|0.2955
0.0545|0.2988
0.0381|0.3013
0.021|0.3029
0.004|0.3036
-0.0124|0.3034
-0.0289|0.3024
-0.0458|0.3005
-0.0627|0.2976
-0.0799|0.2935
-0.0954|0.2887
-0.1111|0.2829
-0.1262|0.2764
-0.1414|0.2688
-0.156|0.2606
-0.17|0.2516
-0.1838|0.2417
-0.1969|0.2313
-0.2093|0.2203
-0.2209|0.2087
-0.2319|0.1966
-0.2426|0.1834
-0.2525|0.1696
-0.2613|0.1553
-0.2694|0.1404
-0.2765|0.1254
-0.2831|0.1094
-0.2887|0.0936
-0.2936|0.0775
-0.2976|0.061
-0.3007|0.0448
-0.3029|0.0272
-0.3038|0.0106
-0.3038|-0.0062
-0.3028|-0.0233
