5.0852|5.0958|29.7541|29.8163
5.0474|5.1337|29.5318|30.0388
5.0332|5.1479|29.4483|30.1225
5.0186|5.1625|29.3625|30.2084
3.0095|2.6836|29.2781|30.293
1.0174|0.1877|29.2932|30.2779
0.0311|-1.3194|29.3581|30.2129
-1.4539|-2.3277|29.4225|30.1483
-2.9565|-3.8171|29.3839|30.187
-0.3725|-0.6664|29.428|30.1428
-1.9846|-1.2983|29.2347|30.3366
-1.5192|0.231|29.0393|30.5326
-0.7403|0.5438|28.7859|30.7872
-0.0916|0.798|28.6387|30.9352
-0.1081|0.8145|28.5418|31.0327
-0.6235|-0.1661|28.444|31.1312
1.5344|0.7512|28.4261|31.1492
0.3711|-0.662|28.4279|31.1475
-0.1187|-0.6709|28.4799|31.0951
0.3715|-0.1637|28.4299|31.1454
-0.3216|-0.8183|28.4752|31.0998
-0.1195|-0.6701|28.4752|31.0998
-1.1255|-1.1601|28.4246|31.1508
0.6907|0.7637|28.3529|31.223
-0.1579|0.3656|28.2505|31.3262
0.3231|0.3833|28.1472|31.4304
0.3142|0.3922|28.0948|31.4832
-0.1935|0.4012|28.0421|31.5363
0.0659|0.681|27.9824|31.5966
-1.219|-1.0665|27.8771|31.7029
0.6048|0.8497|27.85|31.7304
-0.7435|-0.5447|27.7419|31.8395
-0.2549|-0.5346|27.683|31.8992
-0.2562|-0.5334|27.6755|31.9067
-0.7561|-0.5321|27.6681|31.9142
0.2314|-0.0237|27.6109|31.972
-0.9518|-0.6599|27.5486|32.0351
0.9641|0.9059|27.5215|32.0625
0.2152|0.4912|27.5162|32.0678
-0.3017|0.0108|27.4094|32.1759
0.1875|0.5189|27.3543|32.2318
-0.3121|0.0212|27.349|32.2371
0.1768|0.0309|27.292|32.2948
-0.8128|-1.4727|27.3369|32.2493
0.7093|0.7451|27.3571|32.2289
0.1871|-0.478|27.352|32.2341
0.1867|0.021|27.3499|32.2362
-0.3211|0.0302|27.2964|32.2904
-0.3213|0.0304|27.2952|32.2916
0.1684|0.0394|27.2427|32.3448
-0.8205|-0.9664|27.2922|32.2946
0.9216|0.5328|27.2734|32.3137
-0.0563|-0.1403|27.2688|32.3184
0.1734|0.0344|27.2719|32.3152
0.1741|0.0337|27.2761|32.311
0.175|0.0328|27.2813|32.3057
-0.3226|0.0317|27.2876|32.2993
-0.8374|-0.4508|27.1931|32.395
0.9144|0.54|27.2313|32.3563
-0.3307|0.0398|27.2405|32.347
-0.0604|0.3356|27.2445|32.3429
0.1617|-0.4526|27.2039|32.3841
-0.3348|0.0439|27.2163|32.3716
-0.3329|-0.4566|27.2272|32.3605
-1.3367|-0.9489|27.1898|32.3984
0.491|0.5478|27.1855|32.4028
0.1526|0.0552|27.1503|32.4384
0.1641|-0.455|27.2179|32.3699
-0.0625|0.3377|27.2321|32.3555
0.1618|0.046|27.2043|32.3838
-0.333|0.0421|27.227|32.3608
-0.8275|-0.9594|27.2513|32.3361
0.9197|1.3658|27.2621|32.3251
0.168|0.0398|27.2403|32.3472
0.1639|0.0438|27.2168|32.371
0.1691|0.0387|27.2468|32.3406
-0.3331|0.0422|27.2261|32.3616
-0.0498|-0.1467|27.3063|32.2804
-0.821|-0.9659|27.2892|32.2977
0.9284|0.9416|27.3128|32.2738
0.187|0.0208|27.3513|32.2347
0.2024|0.0054|27.4413|32.1436
-0.2889|-0.5006|27.4842|32.1002
0.2085|-0.0007|27.4768|32.1078
-0.2823|-0.0086|27.523|32.061
-0.9486|-1.1348|27.567|32.0165
0.9698|0.9002|27.5546|32.0289
0.2307|-0.0229|27.6065|31.9765
0.2399|-0.0321|27.6604|31.9219
-0.2581|-0.0328|27.6641|31.9182
-0.2568|0.4646|27.6719|31.9103
0.2515|-0.5424|27.7284|31.8532
-1.234|-1.0516|27.7896|31.7913
0.8008|0.6536|27.8919|31.688
-0.2167|-0.5728|27.9062|31.6736
-0.2144|-0.5751|27.9197|31.66
-0.2114|-0.0795|27.9371|31.6424
-0.6983|-0.5899|28.006|31.5728
