8.8665|4.2691
7.8247|2.6196
7.0524|2.5413
6.966|2.3686
6.966|2.3686
6.7932|1.9366
6.6205|1.6775
6.4477|1.5047
6.2749|1.3319
6.1022|1.0728
5.9294|1.0728
5.5838|0.8136
5.3247|0.8136
5.3594|0.762
5.4975|0.7272
5.4975|0.5545
5.4111|0.2089
5.1519|-0.0502
5.0655|0.0361
4.72|-0.0502
4.4608|0.2089
4.3744|0.1225
4.3744|0.0361
4.72|-0.1366
4.4608|-0.223
4.4608|-0.3094
3.9425|-0.1366
3.6833|0.2953
3.5106|0.2089
3.7697|0.1225
4.0527|-0.1149
3.597|-0.3094
3.165|-0.223
2.9059|-0.1366
2.9059|0.2089
3.5106|0.4681
3.4242|0.3817
2.8195|-0.0502
2.1284|-0.3094
2.042|-0.3094
2.6467|0.1225
2.6467|0.1225
2.3012|0.2089
1.6101|-0.223
1.5237|-0.3094
2.1284|-0.1366
1.8692|-0.0502
1.216|0.057
0.8326|-0.0502
1.6101|0.4681
1.4373|0.4681
0.6598|0.0361
0.2279|-0.3094
1.0054|-0.0502
0.6598|0.0361
-0.0313|-0.1366
0.2279|0.0361
0.919|0.2953
0.2279|-0.0502
-0.3768|-0.223
0.2279|-0.1366
0.3143|0.1225
-0.204|-0.0502
-0.204|0.1225
0.6143|0.4008
0.2279|0.0361
-0.5496|-0.223
0.0551|-0.3094
0.2279|0.0361
-0.3768|-0.0502
-0.4632|-0.0502
0.4871|0.4681
0.1415|0.2089
-0.636|-0.0502
0.0551|-0.1366
0.1415|0.1225
-0.636|0.0361
-0.5496|-0.223
0.2279|0.2953
-0.0313|0.3817
-0.6751|-0.1149
0.2279|-0.0502
0.1415|-0.0502
-0.4632|0.0361
-0.2904|-0.0502
0.3143|0.2089
0.0551|0.3817
-0.5496|0.1225
0.2279|-0.0502
-0.1176|-0.1366
-0.5496|-0.1366
-0.0313|0.0361
0.4871|0.0361
0.0551|0.2953
-0.4632|-0.0502
0.3143|0.0361
0.056|-0.179
-0.636|-0.3094
-0.1176|-0.0502
0.4007|0.1225
-0.0313|0.2089
-0.3768|0.2089
0.4007|0.1225
0.1415|-0.223
-0.636|-0.3958
-0.0313|-0.1366
0.5734|0.1225
-0.0313|0.1225
-0.204|0.0361
0.5734|0.0361
0.3143|-0.3094
-0.5496|-0.4822
-0.0296|-0.3501
0.7462|0.0361
0.1415|-0.0502
-0.204|0.1225
0.4007|-0.0502
0.2279|-0.0502
-0.3768|-0.1366
-0.204|-0.0502
0.6598|0.2953
-0.0313|0.1225
-0.204|0.3817
0.4871|0.3817
0.5734|0.1225
-0.3768|-0.3094
-0.2904|-0.3094
0.6598|0.0361
0.2271|-0.0934
-0.3768|-0.0502
0.3143|0.3817
0.4007|0.1225
-0.2904|-0.223
-0.5496|-0.3094
0.5734|0.1225
0.1415|0.0361
-0.5496|-0.1366
0.2279|0.3817
0.4007|-0.0502
-0.3768|-0.0502
-0.4632|-0.1366
0.4871|0.1225
0.0551|0.1225
-0.636|-0.0502
0.1415|0.3817
0.3981|0.2487
-0.5496|-0.223
-0.5496|-0.223
0.3143|0.0361
-0.204|-0.0502
-0.5496|-0.0502
0.3143|0.4681
0.5734|0.3817
-0.2904|0.1225
-0.4632|-0.3094
0.4007|-0.1366
-0.1176|-0.0502
-0.3768|0.0361
0.4007|0.2089
0.5734|0.4681
-0.2904|0.0361
-0.3717|-0.3501
0.4007|-0.223
-0.0313|-0.1366
-0.2904|-0.0502
0.4007|0.1225
0.7462|0.4681
0.0551|0.2089
-0.3768|-0.223
0.3143|-0.0502
0.0551|-0.0502
-0.5496|-0.0502
0.0551|0.0361
0.3143|0.4681
-0.2904|0.3817
-0.636|0.1225
0.2279|-0.0502
-0.2006|-0.179
-0.5496|-0.0502
0.2279|0.1225
0.3143|0.2089
-0.2904|0.2953
-0.3768|0.0361
0.3143|-0.0502
-0.1176|-0.3094
-0.5496|-0.223
0.4007|0.0361
0.3143|0.0361
-0.204|0.2089
-0.2904|-0.0502
0.3143|-0.0502
0.0551|-0.1366
-0.5496|-0.0502
0.3126|0.1632
0.3143|0.1225
-0.2904|0.1225
-0.2904|0.1225
0.4007|-0.0502
-0.1176|-0.1366
-0.5496|-0.3094
