8.8665|4.2691
1.2645|0.4681
4.72|3.0597
4.9791|1.5911
2.9923|1.7639
5.4111|2.023
4.2017|1.7639
3.8561|1.5911
4.1153|1.9366
3.7697|1.7639
3.6833|1.5911
4.2017|1.8503
4.6336|1.9366
3.7089|1.9481
3.8561|1.7639
3.5106|1.7639
3.4242|1.5047
3.7697|1.7639
4.3744|1.5911
3.5106|1.5911
3.3378|1.4183
3.4242|1.6775
3.165|1.3319
3.597|1.5911
4.1153|1.6775
3.3378|1.8503
3.2514|1.4183
2.9059|1.4183
3.165|1.4183
3.2514|1.4183
3.1072|1.3464
3.165|1.4183
2.7331|1.3319
2.8195|1.2455
3.2514|1.4183
3.6833|1.5911
2.8195|1.5911
2.7331|1.4183
2.5603|1.4183
2.8195|1.2455
3.4242|1.4183
2.7331|0.9864
2.3876|1.1592
2.5603|1.2455
2.6467|1.0728
3.165|1.3319
2.8195|1.4183
2.3876|1.4183
2.0756|1.0026
2.6467|1.3319
2.9059|1.0728
2.4739|1.0728
2.2148|0.9864
2.1284|1.1592
2.4739|0.9864
2.9923|1.1592
2.2148|1.2455
2.1284|1.3319
1.8692|0.9
2.4739|1.2455
2.8195|0.9
1.7829|0.8136
2.1284|0.9864
1.8692|0.8136
2.3012|0.9864
2.5054|1.0026
1.8692|1.2455
1.6101|0.9
2.1284|0.9864
2.4739|0.9864
1.6965|0.7272
1.6965|0.8136
1.7829|0.9
2.2148|0.8136
2.2148|0.9864
1.4373|0.9864
1.6965|0.9864
1.8692|0.9
2.2148|0.9
1.4373|0.6408
1.3509|0.6408
1.6101|0.8136
2.3012|0.9
1.7318|0.7447
1.3509|1.0728
1.5237|0.8136
1.8692|0.9
1.8692|0.7272
1.0918|0.6408
1.3509|0.5545
1.6101|0.7272
2.2148|0.8136
1.0918|0.4681
1.4373|1.1592
1.5237|0.4681
1.9556|0.9
1.3509|0.4681
1.0054|0.4681
1.4373|0.5545
1.8692|0.7272
1.5237|0.5545
0.7862|0.6587
1.4373|0.9
1.6965|0.6408
1.2645|0.5545
0.919|0.3817
1.0054|0.5545
1.7829|0.4681
1.5237|0.7272
0.7462|0.2953
1.0054|0.9864
1.6101|0.3817
1.6101|0.7272
0.6598|0.1225
0.8326|0.5545
1.5237|0.3817
1.5237|0.6408
0.5734|0.2089
0.9581|0.7447
1.2645|0.6408
1.6101|0.7272
0.5734|0.2953
0.7462|0.3817
1.4373|0.5545
1.2645|0.3817
0.6598|0.2953
0.919|0.8136
1.3509|0.5545
1.2645|0.5545
0.5734|0.2953
0.7462|0.2953
1.2645|0.4681
1.0918|0.2953
0.5734|0.3817
0.7462|0.3817
1.4739|0.9166
1.0918|0.2089
0.3143|0.4681
0.7462|0.1225
1.3509|0.4681
0.7462|0.2953
0.4871|0.2953
0.6598|0.2953
1.6965|1.0728
0.4871|0.0361
0.4007|0.4681
0.919|0.1225
1.1782|0.4681
0.5734|0.1225
0.4007|0.3817
0.8326|0.3817
1.6101|0.9
0.1845|0.057
0.4871|0.3817
0.919|0.1225
1.2645|0.4681
0.3143|0.1225
0.4007|0.2089
1.1782|0.4681
1.1782|0.7272
0.1415|0.0361
0.5734|0.3817
1.0918|0.2089
0.5734|0.2089
0.4007|0.2089
0.5734|0.2089
1.2645|0.5545
0.7462|0.4681
0.1415|0.2089
0.4871|0.0361
1.302|0.4868
0.2279|-0.1366
0.2279|0.3817
0.7462|0.1225
1.0918|0.7272
0.3143|0.2089
0.1415|0.2089
1.0054|0.2089
0.6598|0.2089
0.0551|0.0361
0.4871|0.2953
1.0918|0.2089
0.4871|0.5545
0.1415|0.1225
0.3143|0.2089
1.1782|0.2089
0.0551|0.1225
0.1845|0.057
0.8326|0.2089
0.7462|0.3817
0.2279|0.4681
0.2279|0.0361
1.0054|0.4681
0.4871|-0.0502
-0.0313|0.2089
0.5734|0.1225
1.0054|0.2953
0.1415|0.3817
0.2279|0.2953
0.4007|0.2089
