5.0905|5.0905|100|100
4.2287|4.0132|79.7363|75.064
-1.785|-1.2561|-63.7113|-49.68
-1.5047|-1.5221|-21.539|-24.816
2.9089|2.9088|80.204|80.2796
2.4461|2.4461|48.2122|48.2008
-0.1896|-0.736|-12.4938|-25.9209
0.877|0.8419|29.5764|31.7457
2.455|2.4372|62.2953|61.7738
1.406|0.8418|28.1881|14.1344
0.886|0.8329|22.4717|24.0032
1.3261|1.7794|36.6605|47.196
1.9352|1.3703|49.8956|32.9173
0.3574|-0.2252|8.4173|-3.104
2.0545|2.8906|58.2464|79.9625
1.9181|1.9163|47.429|41.8903
0.3577|-0.7543|10.8865|-16.8352
1.4243|0.8234|46.7138|37.7201
1.4158|1.8898|40.7447|54.7492
1.3532|0.337|40.0835|12.1321
0.3672|0.8228|16.879|32.6192
1.4252|1.3514|49.0165|43.0644
1.4342|0.8136|43.53|27.3221
-0.6723|-0.2533|-7.5404|4.7875
2.5017|2.4434|79.7292|74.7423
0.8975|1.3503|25.7051|35.6264
-0.1599|-0.7656|9.9067|-9.038
1.4357|0.812|55.4182|42.1476
1.8275|1.7496|55.9319|55.5013
0.3698|0.2913|18.9241|15.4891
0.3789|0.2822|28.1644|24.249
1.9658|1.8686|67.265|63.3985
-0.1494|-0.7762|6.6806|-10.2357
1.2218|1.1053|51.7693|49.7315
1.4382|1.8674|50.8324|59.5832
0.3896|-0.7863|24.4838|-9.272
0.433|0.7855|32.0963|44.0351
1.4396|1.866|56.792|62.4581
0.9198|0.2702|38.6407|17.6488
0.9291|-0.268|42.4744|14.2385
0.3833|1.8645|29.4758|69.7312
-0.1539|-0.2428|19.7817|5.986
2.1073|1.0925|76.3096|50.1229
1.4599|0.7879|50.1499|36.5074
-0.978|0.3097|-3.5295|27.3348
0.3861|0.8039|42.6602|42.2071
1.9819|0.2658|73.7706|26.398
0.4046|0.7854|26.3471|42.549
-0.1585|1.3485|22.2803|53.6157
0.9171|-0.256|52.0268|11.4711
0.4062|-0.8028|33.4156|7.6405
1.65|3.2951|66.1109|100
0.3549|0.8351|28.9065|27.9182
0.433|-1.573|38.8243|-14.4079
0.9196|1.3282|50.5639|69.0708
0.365|1.3538|34.4529|52.7754
0.3829|-0.7796|38.4329|0.903
0.9298|0.2602|51.9435|38.9791
0.3753|1.8724|35.4745|72.3953
-0.1531|-0.2436|26.0452|11.5907
0.4025|-1.3281|42.8146|-2.3353
1.9725|3.0519|76.1456|100
-0.1687|1.3587|17.4067|45.0241
0.3868|-1.8412|43.9407|-22.6177
0.9338|-0.2727|54.197|34.3817
-0.1495|1.8684|24.7444|77.3143
0.3713|-0.2391|44.0231|13.5142
0.9356|-0.8034|54.9081|12.3108
-0.1388|1.3288|25.5679|67.6908
-0.5359|-0.1324|22.4884|20.4954
2.1057|0.2214|86.6554|36.6626
0.9297|0.7892|45.6119|48.946
-1.2023|0.2768|0.8462|33.3129
0.3939|-0.2616|52.3678|23.3344
0.9322|0.2578|56.1069|39.2243
0.3954|1.3235|40.1264|62.3702
0.3876|-0.2554|43.3829|17.7978
0.4401|0.3068|44.9033|40.6942
-1.1973|-0.2571|4.6295|23.9606
1.6509|1.5489|81.0526|69.8455
0.9198|0.2702|49.6756|30.1842
-0.6659|-0.2597|15.626|25.0546
0.3841|0.277|50.6892|41.3163
0.3848|0.8052|44.5328|51.1709
0.3856|0.2755|44.7388|35.3615
0.4295|-0.1544|45.9997|28.4255
-0.1414|0.2736|31.9559|41.1816
-0.6782|-0.2474|22.1649|25.93
2.0949|1.1049|90.4557|60.8523
0.3901|0.271|35.7642|34.1627
-0.684|-0.2416|19.9158|26.7627
0.3745|0.2866|52.0786|42.7194
0.3839|0.8061|46.0803|52.4159
0.3762|-0.244|46.0227|23.8829
0.4287|0.3182|47.5374|43.5797
-0.1595|0.8206|33.021|53.0373
-0.1587|-0.2379|36.5264|24.4046
-0.1405|-1.3139|36.8897|4.2814
1.205|2.4311|68.4495|98.3966
0.3465|0.8434|41.2392|41.8884
-0.6846|-1.8276|21.2917|-13.6603
0.3915|-0.2593|53.6287|40.1326
0.8899|1.2721|59.2654|67.1768
-0.6902|-0.2354|18.2115|22.5122
0.3773|-0.245|53.6577|31.2946
0.9071|0.2829|60.3848|44.1966
-1.745|-0.2384|-7.4995|28.3362
1.196|0.6947|76.9342|53.3736
0.3725|0.2886|42.5985|39.0796
-0.684|-0.7704|21.8304|15.6788
-0.0626|0.8094|42.745|59.523
0.896|0.294|62.8919|38.7279
0.3856|-0.2534|44.9939|28.555
-0.688|0.2913|21.9158|45.1222
0.3622|0.2989|53.8702|42.1511
-0.1571|-1.2974|34.9329|3.0562
1.2063|1.9934|70.162|89.6155
-0.1718|0.8329|30.1002|45.6517
-0.0619|-1.5498|40.9922|-3.9445
0.3858|-0.2535|51.3588|39.999
-0.1677|1.8866|35.2454|84.5702
0.3623|-0.759|51.5336|7.5681
0.3986|-1.3241|49.3895|9.3502
-0.1541|1.8729|35.7975|90.6252
-0.6986|-1.2847|25.6979|-5.3613
1.2288|0.2257|74.0663|48.6493
0.4326|0.7859|46.0354|54.6474
-0.6821|-0.2434|23.1795|26.7307
-0.1419|-0.7836|42.8628|19.5841
0.9273|1.3204|65.7745|74.1371
-0.1357|0.2679|33.6498|36.1936
-0.1313|-0.7943|40.134|16.622
0.4017|0.2594|53.1305|48.5397
-1.1983|0.2727|10.8098|42.6099
-3.9667|-4.76|-44.5254|-74.0775
-2.1156|-3.7022|11.5497|-27.5834
-1.5867|-1.5867|12.2708|16.1219
-1.0578|-1.0578|21.2672|15.5021
-1.5867|-1.5867|4.5511|-1.214
-0.5289|-0.5289|32.9454|27.1803
-1.0578|-1.0578|13.2857|7.5206
-1.5867|-1.5867|2.9803|-2.7848
-0.4717|-0.4717|32.0198|26.2547
-1.0578|-1.0578|11.3683|5.6033
-1.309|-1.309|8.3568|2.5917
-1.0578|-0.5289|15.1338|22.3559
-0.5289|-1.0578|26.0748|4.379
-1.0578|-1.0578|9.6205|7.0608
-1.5867|-0.5289|-0.6849|19.5243
-0.5289|-1.0578|27.7094|3.07
-0.4717|-1.4151|22.3751|-2.8741
-1.0578|0|7.4414|33.1065
-1.0578|-1.0578|10.4697|-1.4444
-0.8727|-1.309|14.2036|-1.5971
-0.5289|-0.5289|21.2877|18.1671
-1.0578|-0.5289|5.9553|13.1774
-1.0578|-1.0578|8.6371|-0.0716
-0.5289|-0.5289|21.1006|15.5973
-0.9434|-0.9434|7.6693|2.166
-1.0578|-0.5289|6.635|14.1189
-0.5289|-1.0578|19.7916|-1.6424
-0.5289|-0.5289|16.3245|14.0265
-1.0578|-0.5289|3.0755|10.5594
-0.4363|-0.8727|20.3123|2.1289
-0.5289|-0.5289|14.7163|11.8575
-1.0578|-0.5289|2.0283|9.5122
-0.4717|-0.9434|18.689|-0.7138
0|-0.5289|26.8707|11.2391
-1.0578|0|-1.9625|21.4521
-1.0578|-0.5289|3.9247|5.2596
0|-1.5867|29.3754|-17.7712
-0.5289|-0.5289|9.9775|13.8285
-0.8727|0|4.7524|19.5822
-0.5289|-1.0578|14.481|-9.0366
0|-1.0578|25.1228|-3.1494
-0.9434|0|-0.6873|21.6083
-1.0578|-0.5289|1.1372|2.9034
0|-1.0578|27.281|-7.1402
0|0|20.8702|21.5159
-1.5867|-0.5289|-18.0912|2.118
-0.5289|-1.0578|16.7138|-7.9256
0|0|22.4675|19.6086
-1.0578|-0.5289|-6.1513|1.3326
-0.5289|-0.5289|12.723|4.2762
0|-0.4717|21.8965|5.3526
-0.5289|0|6.0505|16.3932
-0.5289|-0.5289|8.9941|0.5472
-0.5289|-1.0578|8.7323|-9.4964
0|0|21.4576|19.1597
-1.0578|-0.5289|-7.7221|-0.2382
0|-0.8727|23.0175|-5.4633
-0.5289|0|4.7415|17.2524
-0.5289|0|7.6851|11.9636
0|-1.0578|20.4104|-14.0108
-0.4717|-0.9434|5.9027|-5.4471
-0.5289|0|6.8149|16.6341
0|0|19.8868|10.9164
