3.9944|4.005|0.009
3.9557|4.0437|0.096
3.9413|4.0581|0.034
3.9268|4.0726|0.034
2.3808|2.5386|0.034
0.5058|-0.1688|0.041
-0.1845|-2.0827|0.034
-1.2002|-2.0937|0.034
-3.269|-3.1049|0.034
-1.2097|-0.5817|0.041
-1.2685|-0.4853|0.034
-1.3116|0.5844|0.034
-0.8243|0.6104|0.034
0.6981|1.1413|0.034
1.2027|0.6367|0.034
0.6806|0.1322|0.034
1.2111|0.8286|0.041
0.3644|-0.4531|0.041
0.1763|-0.9035|0.034
-0.8598|-0.3807|0.034
-0.8781|-0.8758|0.034
-0.888|-0.3526|0.034
-1.9421|-0.8384|0.034
0.276|0.4867|0.041
0.0866|0.2129|0.034
0.0763|0.2231|0.034
0.0572|0.7555|0.034
0.5689|0.2438|0.034
0.2377|0.0993|0.041
-0.9962|-0.7577|0.034
0.2926|0.6424|0.042
0.013|-0.2269|0.034
-0.5114|-0.2158|0.034
-0.0002|-0.2136|0.034
-0.0023|-0.2116|0.034
-0.0043|-0.2096|0.034
-0.5282|-0.199|0.034
0.5928|0.5956|0.041
-0.0225|0.322|0.034
0.498|-0.1986|0.034
0.176|-0.2647|0.041
-0.013|-0.2009|0.034
-0.545|-0.1822|0.034
-1.0509|-1.2163|0.034
0.6462|0.7044|0.042
-0.5439|-0.1834|0.034
-0.0401|-0.1737|0.034
-0.0494|0.3489|0.034
-0.05|-0.1639|0.034
0.4632|0.3496|0.034
-0.5723|-1.1816|0.034
0.5596|1.0545|0.041
0.1307|0.2063|0.041
0.4569|0.3558|0.034
-0.5691|-0.1581|0.034
-0.0726|-0.1413|0.034
-0.5765|-0.1507|0.034
-1.089|-1.6915|0.034
0.1144|0.2226|0.041
-0.5857|-0.1416|0.034
-0.0707|-0.6566|0.034
-0.0688|0.3682|0.034
-0.0752|0.3747|0.034
0.1119|0.2251|0.041
-0.5953|-0.6453|0.034
0.5314|1.0827|0.041
-0.0878|-0.1261|0.034
-0.0846|-0.1293|0.034
0.4322|0.3806|0.034
-0.0685|-0.6588|0.034
-0.5689|-0.1583|0.034
-1.0952|-1.172|0.034
0.6263|0.7243|0.042
-0.0617|0.3612|0.034
-0.0651|0.3645|0.034
0.126|0.211|0.041
-0.5693|-0.158|0.034
-0.0587|-0.6686|0.034
-1.0789|-0.675|0.034
0.6364|0.7141|0.042
-0.0409|-0.173|0.034
-0.0421|0.3415|0.034
-0.0344|-0.1795|0.034
