5.0905|5.0905|1|1
5.0905|5.0905|2|2
5.0905|5.0905|3|3
5.0905|5.0905|4|4
5.0905|5.0905|5|5
5.0905|5.0905|6|6
4.5451|5.0905|7|7
5.0818|5.0993|8|8
4.5364|5.0993|9|9
4.5189|5.1167|10|10
4.5102|5.1255|11|11
4.5102|4.5801|12|12
4.5014|4.5888|13|13
4.5101|4.5801|14|14
3.9647|4.0348|15|15
3.9646|4.0348|16|16
4.2523|3.8993|17|17
3.9732|4.0262|18|18
3.4773|3.5304|19|19
3.486|3.5218|20|20
3.486|2.9929|21|21
2.957|3.5219|22|22
2.8821|2.9356|23|23
2.9569|2.9931|24|24
2.4192|1.9441|25|25
2.8818|3.3722|26|26
2.419|2.4732|27|27
1.89|1.9445|28|28
2.4188|2.4735|29|29
1.6606|2.2179|30|30
2.4184|1.416|31|31
1.3605|1.945|32|32
0.8315|0.8874|33|33
2.4531|2.0556|34|34
1.3688|1.4079|35|35
0.8311|1.4167|36|36
0.8396|0.8793|37|37
0.8395|0.8794|38|38
0.8306|0.8883|39|39
0.8304|0.8885|40|40
0.3101|0.3511|41|41
-0.7566|-0.213|40|40
1.1339|1.1932|41|41
0.3007|-0.1684|42|41
0.2917|0.3694|43|42
-0.2288|0.361|42|43
0.2911|-0.1589|43|43
-0.2294|-0.1673|42|42
0.2992|0.3619|43|43
-1.279|-1.7621|42|42
1.1404|1.1867|43|43
-0.213|-0.7126|42|42
-0.2131|-0.1836|41|41
0.3585|-0.0833|42|41
-0.2134|-0.1833|41|40
-0.2048|-0.1918|40|39
0.324|0.3371|41|40
-0.1962|-0.2004|40|39
-1.2627|-1.2495|39|38
1.1569|1.1702|40|39
0.3238|0.3373|41|40
0.175|-0.3568|42|40
-0.1965|0.3287|41|41
-0.2052|-0.1915|40|40
0.3236|0.3375|41|41
-0.2494|-0.2354|40|40
0.3235|-0.1913|41|40
-1.2545|-0.7288|40|39
1.1652|0.7256|41|40
-0.1967|-0.2|40|39
0.3235|0.3376|41|40
0.3321|0.329|42|41
-0.1968|-0.1999|41|40
-0.1967|0.329|40|41
0.3322|-0.2|41|41
0.3322|-0.2|42|41
-1.2457|-0.7376|41|40
1.1257|1.1221|42|41
0.3411|-0.2089|43|41
-0.1877|0.3199|42|42
0.3326|-0.2004|43|42
0.3414|0.3197|44|43
-0.1874|-0.2093|43|42
-0.1785|-0.2182|42|41
-0.7071|-1.2762|41|40
0.7564|0.6981|42|41
0.3601|-0.2279|43|41
-0.1684|-0.2283|42|40
0.4126|-0.1374|43|40
-0.1587|-0.238|42|39
0.3708|0.2903|43|40
-0.1488|-0.2479|42|39
-0.1568|-0.2398|41|38
-0.6851|-0.7694|40|37
0.7701|0.6844|41|38
0.3741|0.287|42|39
0.226|0.1376|43|40
0.2266|0.137|44|41
-0.1616|-0.2351|43|40
-0.1522|0.2845|42|41
-0.2042|-0.2806|41|40
0.3694|-0.2372|42|40
-0.1501|0.2823|41|41
-0.6781|-1.3052|40|40
0.7774|0.677|41|41
-0.1473|-0.2494|40|40
0.3912|0.2699|41|41
0.3924|-0.2602|42|41
-0.1266|-0.2701|41|40
-0.134|-0.2627|40|39
0.3963|0.2649|41|40
0.3975|0.2636|42|41
-1.1437|-1.2804|41|40
1.2337|1.0934|42|41
0.4021|0.259|43|42
-0.1253|-0.2714|42|41
0.4053|0.2558|43|42
0.4069|-0.2747|44|42
-0.1115|-0.2852|43|41
0.4196|-0.2873|44|41
-0.107|0.2393|43|42
-1.1538|-1.3584|42|41
1.2692|0.1853|43|42
-0.1249|0.1249|42|43
0.4514|-0.8481|43|43
-0.0654|-0.3313|42|42
0.4765|-0.3443|43|42
-0.0478|-0.3489|42|41
-0.0345|-0.8911|41|40
-0.029|-0.3677|40|39
0.5058|0.1553|41|40
-1.0662|-1.446|40|39
1.3529|0.5379|41|40
0.0067|0.1255|42|41
0.5347|-0.4025|43|41
0.1236|-0.3201|44|41
0.0332|-0.4299|45|41
0.0438|0.0884|46|42
0.0473|-0.9729|47|42
-0.4692|-0.4564|46|41
-1.5212|-1.5199|45|40
1.0106|0.4438|46|41
-0.4267|-0.4989|45|40
-0.4149|-1.0395|44|39
0.1355|-0.5322|45|39
0.153|-0.0207|46|39
-5.2889|-5.2889|45|38
-5.6605|-4.7171|44|37
-5.2889|-5.2889|43|36
-6.3467|-5.2889|42|35
-3.927|-3.927|41|34
-4.76|-4.76|40|33
-4.76|-4.2311|39|32
-4.76|-4.2311|38|31
-4.2311|-4.2311|37|30
-4.2311|-3.7022|36|29
-4.2311|-4.2311|35|28
-4.2311|-3.7022|34|27
-4.2454|-4.2454|33|26
-3.0543|-3.0543|32|25
-3.7022|-3.1733|31|24
-3.1733|-3.1733|30|23
-3.7022|-3.1733|29|22
-3.1733|-3.1733|28|21
-2.6444|-2.6444|27|20
-3.1733|-2.6444|26|19
-2.6444|-2.6444|25|18
-2.6444|-2.1156|24|17
-2.6444|-2.6444|23|16
-1.9833|-1.9833|22|15
-2.1156|-1.5867|21|14
-2.1156|-1.5867|20|13
-1.5867|-1.5867|19|12
-1.5867|-1.5867|18|11
-1.5867|-1.5867|17|10
-1.5867|-1.0578|16|9
-1.0578|-1.0578|15|8
-1.0578|-1.5867|14|7
