0.8|0|0.3|0|-0
0.8|0|0.3|0|-0
0.8|0|0.3|0|-0
0.8|0|0.3|0|-0
0.8|0|0.3|0|-0
0.8|0|0.3|0|-0
0.8|0|0.3|0|-0
0.7998|-0|0.3|0|-0.0034
0.7998|-0|0.3|0|-0.0034
0.7994|-0|0.3|0|-0.0101
0.7992|-0|0.3|0|-0.0135
0.7989|-0|0.3|0|-0.0135
0.7987|-0|0.3|0|-0.0169
0.7981|-0|0.3|0|-0.0135
0.7977|-0|0.3|0|-0.0135
0.797|-0|0.3|0|-0.0135
0.796|-0|0.3|0|-0.0102
0.7949|-0.0001|0.3|0|-0.0102
0.7942|-0.0001|0.3|0|-0.0102
0.7928|-0.0001|0.3|0|-0.0069
0.7917|-0.0001|0.3|0|-0.0069
0.7902|-0.0001|0.3|0|-0.0069
0.7889|-0.0001|0.3|0|-0.0103
0.7872|-0.0001|0.3|0|-0.007
0.7855|-0.0001|0.3|0|-0.0104
0.7832|-0.0002|0.3|0|-0.0104
0.7813|-0.0002|0.3|0|-0.0105
0.7795|-0.0002|0.3|0|-0.0105
0.7776|-0.0002|0.3|0|-0.0106
0.7751|-0.0002|0.3|0|-0.014
0.7727|-0.0003|0.3|0|-0.0107
0.7704|-0.0003|0.3|0|-0.0107
0.7681|-0.0003|0.3|0|-0.0108
0.7649|-0.0004|0.3|0|-0.0075
0.7623|-0.0004|0.3|0|-0.0075
0.7595|-0.0004|0.3|0|-0.0109
0.7566|-0.0004|0.3|0|-0.0076
0.7536|-0.0004|0.3|0|-0.0077
0.7504|-0.0005|0.3|0|-0.0111
0.7474|-0.0005|0.3|0|-0.0112
0.7442|-0.0005|0.3|0|-0.0079
0.7406|-0.0005|0.3|0|-0.0113
0.7365|-0.0006|0.3|0|-0.0114
0.7331|-0.0006|0.3|0|-0.0115
0.7295|-0.0007|0.3|0|-0.015
0.7259|-0.0007|0.3|0|-0.0118
0.7223|-0.0007|0.3|0|-0.0152
0.7188|-0.0008|0.3|0|-0.012
0.715|-0.0008|0.3|0|-0.0121
0.7114|-0.0009|0.3|0|-0.0088
0.7069|-0.0009|0.3|0|-0.0089
0.7033|-0.0009|0.3|0|-0.0056
0.6995|-0.0009|0.3|0|-0.0057
0.6954|-0.0009|0.3|0|-0.0058
0.6916|-0.001|0.3|0|-0.0058
0.688|-0.001|0.3|0|-0.0025
0.6843|-0.001|0.3|0|-0.0025
0.6807|-0.001|0.3|0|0.0008
0.6771|-0.001|0.3|0|-0.0025
0.6726|-0.001|0.3|0|-0.0026
0.6692|-0.001|0.3|0|-0.0026
0.6658|-0.001|0.3|0|-0.0026
0.6622|-0.001|0.3|0|0.0007
0.6586|-0.0009|0.3|0|-0.0026
0.6549|-0.0009|0.3|0|-0.0027
0.6511|-0.0009|0.3|0|-0.0027
0.6473|-0.0009|0.3|0|-0.0027
0.6437|-0.0009|0.3|0|0.0006
0.6392|-0.0009|0.3|0|0.0006
0.6358|-0.0009|0.3|0|0.0006
0.6322|-0.0009|0.3|0|-0.0027
0.6287|-0.0009|0.3|0|0.0006
0.6253|-0.0009|0.3|0|0.0006
0.6215|-0.0009|0.3|0|0.0006
0.6177|-0.0009|0.3|0|0.0006
0.6143|-0.0009|0.3|0|0.0006
0.6108|-0.0008|0.3|0|0.004
0.606|-0.0008|0.3|0|0.0007
0.6025|-0.0008|0.3|0|0.0041
0.5991|-0.0008|0.3|0|0.0041
0.5955|-0.0008|0.3|0|0.0008
0.5919|-0.0007|0.3|0|0.0042
0.5881|-0.0007|0.3|0|0.0042
0.5846|-0.0007|0.3|0|0.0077
0.5808|-0.0007|0.3|0|0.0078
0.5765|-0.0006|0.3|0|0.0112
0.5727|-0.0006|0.3|0|0.0114
0.5693|-0.0005|0.3|0|0.0115
0.565|-0.0005|0.3|0|0.0151
0.5616|-0.0004|0.3|0|0.0153
0.5578|-0.0003|0.3|0|0.0155
0.5542|-0.0003|0.3|0|0.0191
0.5506|-0.0002|0.3|0|0.016
0.5469|-0.0001|0.3|0|0.0163
0.5427|-0.0001|0.3|0|0.0165
0.5389|-0|0.3|0|0.0168
0.5356|0|0.3|0|0.017
0.5322|0.0001|0.3|0|0.0173
0.5286|0.0002|0.3|0|0.0142
0.525|0.0002|0.3|0|0.0178
0.521|0.0003|0.3|0|0.0147
0.5173|0.0003|0.3|0|0.015
0.5137|0.0004|0.3|0|0.0186
0.5099|0.0004|0.3|0|0.0189
0.5054|0.0005|0.3|0|0.0194
0.502|0.0006|0.3|0|0.0197
0.4984|0.0006|0.3|0|0.0234
0.4947|0.0007|0.3|0|0.0239
0.4911|0.0008|0.3|0|0.0277
0.4875|0.0009|0.3|0|0.0248
0.4837|0.0009|0.3|0|0.0253
0.4803|0.001|0.3|0|0.0258
0.4766|0.0011|0.3|0|0.0264
0.472|0.0012|0.3|0|0.0271
0.4686|0.0012|0.3|0|0.0276
0.4653|0.0013|0.3|0|0.0282
0.4615|0.0014|0.3|0|0.0288
0.4581|0.0015|0.3|0|0.0294
0.4545|0.0015|0.3|0|0.0335
0.4507|0.0016|0.3|0|0.0343
0.447|0.0017|0.3|0|0.0352
0.4434|0.0018|0.3|0|0.0395
0.4389|0.0019|0.3|0|0.0407
0.4349|0.002|0.3|0|0.0453
0.4311|0.0021|0.3|0|0.0466
0.4276|0.0022|0.3|0|0.0513
0.4236|0.0024|0.3|0|0.0563
0.4198|0.0025|0.3|0|0.0581
0.4163|0.0027|0.3|0|0.0632
0.4125|0.0028|0.3|0|0.0653
0.4087|0.003|0.3|0|0.0676
0.4052|0.0031|0.3|0|0.0733
0.4008|0.0033|0.3|0|0.073
0.3972|0.0034|0.3|0|0.0791
0.3937|0.0036|0.3|0|0.0787
0.3897|0.0038|0.3|0|0.0856
0.3859|0.0039|0.3|0|0.0893
0.3822|0.0041|0.3|0|0.0934
0.3782|0.0043|0.3|0|0.0948
0.3745|0.0044|0.3|0|0.0995
0.3705|0.0046|0.3|0|0.1017
0.3656|0.0047|0.3|0|0.1093
0.3618|0.0049|0.3|0|0.1159
0.3579|0.005|0.3|0|0.1204
0.3541|0.0052|0.3|0|0.1288
0.3502|0.0053|0.3|0|0.1355
0.3466|0.0054|0.3|0|0.1424
0.3424|0.0055|0.3|0|0.1562
0.3387|0.0056|0.3|0|0.1645
0.3353|0.0057|0.3|0|0.18
0.3309|0.0058|0.3|0|0.2013
0.3277|0.0058|0.3|0|0.2206
0.3243|0.0059|0.3|0|0.2503
0.3211|0.0059|0.3|0|0.2831
0.3183|0.0059|0.3|0|0.3207
0.3153|0.006|0.3|0|0.3787
0.3125|0.006|0.3|0|0.451
0.3094|0.006|0.3|0|0.5687
0.3066|0.006|0.3|0|0.7366
0.3034|0.006|0.3|0|1.0568
0.301|0.006|0.3|0|1.4115
0.2987|0.006|0.3|0|1.7831
0.2963|0.006|0.3|0|2.1247
0.294|0.006|0.3|0|2.3531
0.2921|0.006|0.3|0|2.4884
0.29|0.006|0.3|0|2.5936
0.2881|0.006|0.3|0|2.6676
0.2863|0.006|0.3|0|2.7251
0.2848|0.006|0.3|0|2.7624
0.2827|0.0059|0.3|0|2.801
0.2812|0.0059|0.3|0|2.8265
0.2799|0.0059|0.3|0|2.8426
0.2785|0.0059|0.3|0|2.8567
0.2774|0.0059|0.3|0|2.8703
0.2765|0.0059|0.3|0|2.8774
0.2755|0.0058|0.3|0|2.8905
0.2746|0.0058|0.3|0|2.8961
0.2738|0.0058|0.3|0|2.903
0.2731|0.0058|0.3|0|2.9094
0.2727|0.0058|0.3|0|2.9125
0.2723|0.0058|0.3|0|2.9156
0.2721|0.0058|0.3|0|2.9137
0.2719|0.0058|0.3|0|2.9185
0.2719|0.0058|0.3|0|2.9185
0.2719|0.0058|0.3|0|2.9185
0.2719|0.0058|0.3|0|2.9185
0.2719|0.0058|0.3|0|2.9185
0.2719|0.0058|0.3|0|2.9185
0.2719|0.0058|0.3|0|2.9185
0.2719|0.0058|0.3|0|2.9185
