0.8|0|0.3|0|-0
0.8|0|0.3|0|-0
0.8|0|0.3|0|-0
0.8|0|0.3|0|-0
0.7991|-0|0.3|0|0.0034
0.7959|0|0.3|0|0.0068
0.7915|0|0.3|0|0.0102
0.7868|0.0001|0.3|0|0.0136
0.7813|0.0002|0.3|0|0.0172
0.7759|0.0003|0.3|0|0.0207
0.7702|0.0004|0.3|0|0.021
0.7655|0.0005|0.3|0|0.0111
0.7614|0.0005|0.3|0|0.0045
0.7574|0.0005|0.3|0|0.0011
0.7533|0.0005|0.3|0|0.0011
0.7499|0.0005|0.3|0|0.0012
0.7465|0.0005|0.3|0|0.0012
0.7431|0.0005|0.3|0|0.0079
0.7393|0.0005|0.3|0|0.008
0.7352|0.0006|0.3|0|0.008
0.731|0.0006|0.3|0|0.0081
0.7271|0.0006|0.3|0|0.0048
0.7231|0.0006|0.3|0|0.0082
0.7182|0.0007|0.3|0|0.0083
0.7142|0.0007|0.3|0|0.0051
0.7107|0.0007|0.3|0|0.0017
0.7067|0.0007|0.3|0|-0.0016
0.7031|0.0007|0.3|0|0.0017
0.6993|0.0007|0.3|0|0.0017
0.6956|0.0007|0.3|0|0.0018
0.6916|0.0007|0.3|0|0.0051
0.6877|0.0007|0.3|0|0.0086
0.6828|0.0007|0.3|0|0.0087
0.6786|0.0008|0.3|0|0.0088
0.6745|0.0008|0.3|0|0.0089
0.6707|0.0008|0.3|0|0.009
0.6669|0.0009|0.3|0|0.0091
0.6632|0.0009|0.3|0|0.0091
0.6594|0.0009|0.3|0|0.0092
0.6556|0.0009|0.3|0|0.0093
0.6518|0.001|0.3|0|0.0094
0.6483|0.001|0.3|0|0.0062
0.6434|0.001|0.3|0|0.0063
0.6396|0.001|0.3|0|0.0063
0.6358|0.001|0.3|0|0.0064
0.6322|0.001|0.3|0|0.0098
0.6285|0.0011|0.3|0|0.0099
0.6247|0.0011|0.3|0|0.0101
0.6209|0.0011|0.3|0|0.0102
0.617|0.0011|0.3|0|0.0069
0.6126|0.0011|0.3|0|0.0104
0.6079|0.0012|0.3|0|0.0072
0.6042|0.0012|0.3|0|0.0073
0.6004|0.0012|0.3|0|0.0074
0.5966|0.0012|0.3|0|0.0075
0.5928|0.0012|0.3|0|0.0076
0.5891|0.0012|0.3|0|0.0144
0.5851|0.0013|0.3|0|0.0112
0.5812|0.0013|0.3|0|0.008
0.5774|0.0013|0.3|0|0.0081
0.5729|0.0013|0.3|0|0.0083
0.5691|0.0014|0.3|0|0.0084
0.5653|0.0014|0.3|0|0.0085
0.5614|0.0014|0.3|0|0.012
0.5576|0.0014|0.3|0|0.0122
0.5538|0.0014|0.3|0|0.0124
0.5495|0.0015|0.3|0|0.0092
0.5457|0.0015|0.3|0|0.0093
0.5416|0.0015|0.3|0|0.0095
0.5371|0.0015|0.3|0|0.0097
0.5333|0.0015|0.3|0|0.0098
0.5293|0.0015|0.3|0|0.0134
0.5256|0.0015|0.3|0|0.0136
0.5218|0.0016|0.3|0|0.0138
0.5178|0.0016|0.3|0|0.0107
0.5141|0.0016|0.3|0|0.0109
0.5103|0.0016|0.3|0|0.0111
0.5065|0.0016|0.3|0|0.0113
0.502|0.0017|0.3|0|0.0116
0.4982|0.0017|0.3|0|0.0118
0.4945|0.0017|0.3|0|0.012
0.4909|0.0017|0.3|0|0.0156
0.4867|0.0017|0.3|0|0.0159
0.483|0.0017|0.3|0|0.0163
0.479|0.0018|0.3|0|0.0133
0.475|0.0018|0.3|0|0.0169
0.4713|0.0018|0.3|0|0.0173
0.4671|0.0018|0.3|0|0.0177
0.4626|0.0019|0.3|0|0.0182
0.4588|0.0019|0.3|0|0.0187
0.4549|0.0019|0.3|0|0.0225
0.4513|0.002|0.3|0|0.0197
0.4475|0.002|0.3|0|0.0202
0.4439|0.002|0.3|0|0.0173
0.4402|0.002|0.3|0|0.0178
0.4364|0.002|0.3|0|0.0183
0.4324|0.002|0.3|0|0.0154
0.4277|0.002|0.3|0|0.0194
0.4234|0.0021|0.3|0|0.0167
0.4196|0.0021|0.3|0|0.0172
0.4157|0.0021|0.3|0|0.0144
0.4121|0.002|0.3|0|0.0183
0.4081|0.002|0.3|0|0.0156
0.4045|0.002|0.3|0|0.0195
0.4008|0.002|0.3|0|0.0202
0.3972|0.002|0.3|0|0.0176
0.3923|0.002|0.3|0|0.0185
0.3885|0.002|0.3|0|0.0193
0.3844|0.002|0.3|0|0.0203
0.3806|0.002|0.3|0|0.0212
0.3766|0.002|0.3|0|0.0189
0.3729|0.0019|0.3|0|0.0199
0.3691|0.0019|0.3|0|0.021
0.3655|0.0019|0.3|0|0.0188
0.3616|0.0019|0.3|0|0.0166
0.3582|0.0018|0.3|0|0.0176
0.3538|0.0017|0.3|0|0.0224
0.3501|0.0017|0.3|0|0.024
0.3463|0.0017|0.3|0|0.026
0.3429|0.0016|0.3|0|0.0281
0.3414|0.0016|0.3|0|0.0291
0.3406|0.0016|0.3|0|0.0296
0.341|0.0016|0.3|0|0.0293
0.3425|0.0016|0.3|0|0.0283
0.3442|0.0017|0.3|0|0.0239
0.3454|0.0017|0.3|0|0.0233
0.3448|0.0017|0.3|0|0.0269
0.3437|0.0016|0.3|0|0.0343
0.3427|0.0016|0.3|0|0.0385
0.3427|0.0016|0.3|0|0.0317
0.3429|0.0016|0.3|0|0.0282
0.3435|0.0017|0.3|0|0.0245
0.3435|0.0017|0.3|0|0.0245
0.3437|0.0017|0.3|0|0.0278
0.3437|0.0017|0.3|0|0.0278
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
0.3433|0.0017|0.3|0|0.028
