7.7172|5.4184
1.3246|0.3216
4.4345|3.7771
4.6073|2.1358
2.7068|2.0494
4.0889|2.7405
2.9659|2.1358
3.5706|2.4813
3.657|2.4813
3.7434|2.3085
3.5706|2.3949
3.3978|2.2221
3.3978|2.4813
3.0753|2.066
3.0523|2.0494
3.3115|2.1358
3.7434|2.3085
3.1387|2.1358
3.3115|1.963
2.9659|2.1358
2.7931|2.2221
3.1387|2.1358
2.9659|2.1358
3.5706|2.1358
2.7931|1.7038
2.8795|1.8766
2.7068|1.8766
2.6204|1.7902
2.7931|1.7902
3.2251|2.1358
3.3332|2.1519
2.4476|1.6174
2.7068|1.8766
2.1884|1.4447
2.6204|1.7038
2.9659|1.7902
2.8795|1.7038
2.2748|1.6174
2.6204|1.963
2.2748|1.5311
2.2748|1.5311
2.7068|1.5311
2.7931|1.5311
2.3612|1.4447
2.2748|1.3583
1.9293|1.4447
2.2748|1.8766
2.7314|1.5502
2.2748|1.6174
2.0157|1.0991
2.0157|1.6174
1.9293|1.0991
2.1884|1.6174
2.7068|1.2719
2.1884|1.7902
1.9293|1.2719
1.5837|1.3583
1.9293|1.0127
2.3612|1.6174
2.2748|1.0991
1.7565|1.1855
1.9293|1.5311
1.7565|1.1855
1.8429|1.3583
2.5595|1.2064
1.6701|1.0127
1.6701|1.0127
1.6701|1.1855
1.5837|1.0991
2.7068|1.6174
1.5837|1.0991
1.5837|0.9263
1.411|1.0127
1.5837|0.9263
2.1021|1.3583
2.0157|1.0127
1.3246|1.2719
1.411|1.1855
1.3246|0.9263
1.9293|1.0127
1.8429|1.0127
1.3246|0.84
1.2701|0.8625
1.5837|1.3583
1.6701|0.84
1.9293|1.1855
1.1518|0.4944
1.1518|1.0127
1.3246|0.84
1.6701|1.0127
1.9293|1.4447
1.1518|0.6672
0.8926|0.9263
1.3246|0.5808
1.6701|1.0127
1.4974|0.84
0.979|0.7536
1.2382|1.3583
0.979|0.4944
1.8718|1.2064
1.1518|0.4944
1.0654|0.7536
0.979|0.7536
1.1518|0.9263
2.1884|1.2719
0.8063|0.5808
0.8063|0.5808
0.979|0.6672
1.1518|0.6672
1.6701|0.9263
0.979|0.84
0.8063|0.6672
0.8063|0.5808
1.411|0.6672
1.411|0.6672
0.6335|0.408
0.8063|0.84
1.1841|1.0344
1.3246|0.5808
0.8926|0.6672
0.7199|0.3216
0.6335|0.7536
1.3246|0.4944
1.4974|1.0991
0.8063|0.408
0.4607|0.6672
0.8926|0.3216
1.3246|0.7536
1.0654|0.4944
0.4607|0.4944
0.979|1.0127
0.6335|0.3216
1.3246|0.7536
0.7199|0.3216
0.4965|0.5187
0.7199|0.3216
1.411|1.1855
1.1518|0.408
0.2016|0.408
0.5471|0.3216
0.8063|0.4944
1.411|0.6672
0.4607|0.5808
0.5471|0.84
0.4607|0.3216
1.1518|0.4944
0.8063|0.4944
0.4607|0.2353
0.3743|0.4944
1.1518|0.9263
1.0654|0.4944
0.2016|0.3216
0.4965|0.1748
0.4607|0.5808
1.2382|0.3216
0.6335|0.7536
0.2879|0.2353
0.3743|0.408
0.8926|0.3216
0.979|0.5808
0.2879|0.1489
0.2879|0.6672
0.8063|0.4944
1.0654|0.6672
0.2879|-0.0239
0.3743|0.4944
0.4607|0.1489
0.979|0.7536
0.979|0.6672
-0.0193|0.0029
0.2879|0.3216
0.8926|0.408
0.8926|0.3216
0.2879|0.2353
0.4607|0.6672
0.2879|0.2353
1.0654|0.408
0.3743|0.0625
0.0288|0.3216
0.3743|0.3216
1.3246|0.9263
0.3743|0.0625
-0.0576|0.2353
0.2879|0.1489
0.8063|0.4944
0.7199|0.2353
0.1526|0.6906
0.2016|0.2353
0.4607|0.2353
0.8926|0.3216
0.2016|-0.0239
0.2016|0.1489
0.4607|0.6672
0.979|0.3216
0.2879|0.1489
0.0288|-0.0239
0.2879|0.3216
0.8063|0.0625
0.5471|0.84
0.1152|-0.0239
